ID,Pathname,After Coordinate,Before Coordinate,Filename,Start_Time,End_Time,after_MFCC_1_Mean,after_MFCC_2_Mean,after_MFCC_3_Mean,after_MFCC_4_Mean,after_MFCC_5_Mean,after_MFCC_6_Mean,after_MFCC_7_Mean,after_MFCC_8_Mean,after_MFCC_9_Mean,after_MFCC_10_Mean,after_MFCC_11_Mean,after_MFCC_12_Mean,after_MFCC_13_Mean,after_MFCC_1_Var,after_MFCC_2_Var,after_MFCC_3_Var,after_MFCC_4_Var,after_MFCC_5_Var,after_MFCC_6_Var,after_MFCC_7_Var,after_MFCC_8_Var,after_MFCC_9_Var,after_MFCC_10_Var,after_MFCC_11_Var,after_MFCC_12_Var,after_MFCC_13_Var,after_Spectral_Centroid,after_Spectral_Bandwidth,after_Spectral_Contrast,after_Spectral_Rolloff,after_Zero_Crossing_Rate,after_Chroma_1,after_Chroma_2,after_Chroma_3,after_Chroma_4,after_Chroma_5,after_Chroma_6,after_Chroma_7,after_Chroma_8,after_Chroma_9,after_Chroma_10,after_Chroma_11,after_Chroma_12,Valence,Arousal,Filename_Key,Matched_Path,Arousal Change,Valence Change,Before Valence,Before Arousal,before_MFCC_1_Mean,before_MFCC_2_Mean,before_MFCC_3_Mean,before_MFCC_4_Mean,before_MFCC_5_Mean,before_MFCC_6_Mean,before_MFCC_7_Mean,before_MFCC_8_Mean,before_MFCC_9_Mean,before_MFCC_10_Mean,before_MFCC_11_Mean,before_MFCC_12_Mean,before_MFCC_13_Mean,before_MFCC_1_Var,before_MFCC_2_Var,before_MFCC_3_Var,before_MFCC_4_Var,before_MFCC_5_Var,before_MFCC_6_Var,before_MFCC_7_Var,before_MFCC_8_Var,before_MFCC_9_Var,before_MFCC_10_Var,before_MFCC_11_Var,before_MFCC_12_Var,before_MFCC_13_Var,before_Spectral_Centroid_Mean,before_Spectral_Bandwidth_Mean,before_Spectral_Contrast_Mean,before_Spectral_Rolloff_Mean,before_Zero_Crossing_Rate_Mean,before_Chroma_1_Mean,before_Chroma_2_Mean,before_Chroma_3_Mean,before_Chroma_4_Mean,before_Chroma_5_Mean,before_Chroma_6_Mean,before_Chroma_7_Mean,before_Chroma_8_Mean,before_Chroma_9_Mean,before_Chroma_10_Mean,before_Chroma_11_Mean,before_Chroma_12_Mean,before_start_time,after_start_time
_rhl53olmi,/audioFolder1//film-score-emotion-survey/audioFolder1/alan_silvestri__infinity_war_from_avengers_sample_1.mp3,"(0.667, 0.253)","(-0.368, 0.703)",Alan_Silvestri_-_Infinity_War_(From_Avengers_sample_1.mp3,7.47940102231648,7.67940102231648,-89.762474,203.8814,-69.98212,39.404587,-21.407507,15.396531,-12.567223,11.972527,-2.332248,7.130512,6.079122,8.242422,7.057704,25.450407,93.63645,93.54014,55.869843,37.75262,45.565037,21.955439,26.325184,31.241442,12.07335,11.290713,14.078221,19.998365,2001.93664724829,2356.23539808089,18.8407875751834,3743.8322368421100,0.0471319901315789,0.32485485,0.4475359,0.3649765,0.3266197,0.40213704,0.26951233,0.3012788,0.8033908,0.44535246,0.8229872,0.50276506,0.21145836,0.667,0.253,alan_silvestri___infinity_war_from_avengers.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,-0.45,1.035,-0.368,0.703,-95.01226,192.60426,-64.185005,53.60251,-12.067465,16.134792,-11.1612625,10.893659,-2.6373932,5.2684903,4.158881,6.8206863,4.6166873,229.8525,40.010414,52.474873,48.329945,104.188065,22.648539,15.811456,25.716309,30.99824,47.424557,26.571175,26.331509,20.90421,2082.156831080380,2436.9579270705200,20.594427407624300,4131.981382978720,0.04966443650265960,0.23755439,0.1939667,0.13857545,0.21872398,0.49946034,0.32303208,0.2017819,0.26253727,0.37257418,0.816544,0.46901292,0.26693708,6.47940102231648,7.47940102231648
_rhl53olmi,/audioFolder1//film-score-emotion-survey/audioFolder1/alan_silvestri__infinity_war_from_avengers_sample_1.mp3,"(-0.483, 0.253)","(0.667, 0.253)",Alan_Silvestri_-_Infinity_War_(From_Avengers_sample_1.mp3,13.0188374515557,13.2188374515557,-131.98804,204.12907,-34.113922,32.492405,-5.2249417,24.37108,-8.270952,6.905445,0.2086124,4.4769926,8.187298,4.5867386,16.53547,43.358482,65.924706,92.8454,36.091606,58.16592,40.114105,31.346788,8.155373,39.11081,53.4807,19.87023,17.005505,15.600424,1500.70322022109,2206.45430597812,19.0406399120792,2879.11184210526,0.0345137746710526,0.21296728,0.30637258,0.18596232,0.17713805,0.19029596,0.44798952,0.99375063,0.41665372,0.25379068,0.25835955,0.2741454,0.31456205,-0.483,0.253,alan_silvestri___infinity_war_from_avengers.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,0.0,-1.15,0.667,0.253,-118.11692,213.04883,-49.3181,21.684877,-18.138157,18.25576,-14.947997,9.121347,-2.8194041,2.056093,4.646947,4.217128,10.318028,43.66329,45.751583,67.70961,53.037197,33.63685,40.532658,26.974712,28.869745,23.534374,20.390728,23.73258,17.546698,21.168814,1632.1674678799800,2074.553412099880,21.020081228333500,2897.273936170210,0.04175843583776600,0.3004186,0.3396885,0.22911885,0.26876006,0.4127896,0.378442,0.72577536,0.77469426,0.5005195,0.61475486,0.40300423,0.2920399,12.0188374515557,13.0188374515557
_14q3qbw23,/audioFolder1//film-score-emotion-survey/audioFolder1/alberto_iglesias_claqueta_final_pain_and_glory_sample_1.mp3,"(0.732, 0.362)","(0.227, 0.678)",Alberto_Iglesias_Claqueta_Final_Pain_and_Glory_sample_1.mp3,12.70625,12.90625,-225.91559,208.30211,-13.630645,34.30428,-12.467866,13.940258,6.723858,4.5740347,1.8069916,6.984398,-5.303727,-2.3866303,-7.8391004,294.61798,362.40515,90.50445,82.52719,34.888012,20.184164,7.613242,19.658604,32.740044,6.3713284,8.5396185,13.626872,3.5670319,1235.58651866322,2103.82546704645,19.1450687111644,2031.298828125,0.0212944878472222,0.9881048,0.43834955,0.47022545,0.5541226,0.44939953,0.39649498,0.28841084,0.37284434,0.50597686,0.36481106,0.23834313,0.35659087,0.732,0.362,alberto_iglesias_claqueta_final_pain_and_glory.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,-0.316,0.505,0.227,0.678,-287.04208,183.85095,-13.3501835,37.95158,-19.8751,7.780242,1.6694164,4.937024,-3.524356,8.22538,-7.674528,-2.368702,-12.297292,748.0518,217.74684,30.19988,35.791687,36.283646,55.145367,32.87332,34.2306,41.937786,21.93826,26.258326,25.324661,33.642845,1491.7187127987700,2314.4364167059800,22.644235378996200,2630.0208782327600,0.03391029094827590,0.95353824,0.20319483,0.08532318,0.13143557,0.2322961,0.37727532,0.23722857,0.17999008,0.23755482,0.17298926,0.11173028,0.3009683,11.70625,12.70625
_tsv6kmv5k,/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_johann_johannsson_arrival_sample_2.mp3,"(0.0, 0.0)","(0, 0)",Arrival_Jóhann_Jóhannsson_Arrival_sample_1.mp3,3.28439597315436,3.48439597315436,-333.16876,244.93254,97.96843,22.143847,-2.6731384,1.5317943,8.714124,10.239034,5.814565,2.950553,4.7313285,7.5029287,7.918763,3722.5347,1310.5483,630.5818,48.578068,61.807896,12.980861,5.713518,6.55527,3.9007235,8.11111,6.9214873,7.6297193,6.2183876,552.758493217065,1298.57323639233,15.4114659000817,923.53515625,0.0074598524305555,0.9506748,0.7431866,0.6288792,0.528262,0.40752128,0.358136,0.49378407,0.58431816,0.5548977,0.6054793,0.7861131,0.9778174,0.0,0.0,arrival_jhann_jhannsson_arrival.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,0.0,0.0,0.0,0.0,-270.61716,211.57059,26.81639,22.601118,21.012474,13.924989,11.174517,5.036791,5.3311086,4.472222,3.5120986,2.84794,-1.9431503,665.5203,235.10408,37.11394,55.84384,41.225548,20.63878,21.577475,48.01242,53.28967,40.91069,23.042984,32.950954,62.576935,694.8358123857080,1555.9989356690800,20.9623670274363,1016.7632004310300,0.010242681393678200,0.30139798,0.31485346,0.2798449,0.31537914,0.49117604,0.62469625,0.95281976,0.7015043,0.38265303,0.3096483,0.2937514,0.2893581,2.28439597315436,3.28439597315436
_tsv6kmv5k,/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_johann_johannsson_arrival_sample_2.mp3,"(0.0, 0.0)","(0.0, 0.0)",Arrival_Jóhann_Jóhannsson_Arrival_sample_1.mp3,3.28439597315436,3.86191275167785,-351.70352,255.01248,107.733406,16.906641,-10.996071,-2.7461,10.97606,14.388102,8.7680645,2.6023672,2.6357737,6.434625,8.431587,1519.6238,510.77487,267.73575,28.544815,54.572052,25.291271,12.941451,20.249903,10.319319,7.401858,8.857704,10.566373,6.54357,421.414267985851,961.958788699799,16.886517871835,735.57421875,0.00787109375,0.9743817,0.7781247,0.65687287,0.52540076,0.3821503,0.37935323,0.5222906,0.59427524,0.49987713,0.5395567,0.745785,0.9865301,0.0,0.0,arrival_jhann_jhannsson_arrival.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,0.0,0.0,0.0,0.0,-270.61716,211.57059,26.81639,22.601118,21.012474,13.924989,11.174517,5.036791,5.3311086,4.472222,3.5120986,2.84794,-1.9431503,665.5203,235.10408,37.11394,55.84384,41.225548,20.63878,21.577475,48.01242,53.28967,40.91069,23.042984,32.950954,62.576935,694.8358123857080,1555.9989356690800,20.9623670274363,1016.7632004310300,0.010242681393678200,0.30139798,0.31485346,0.2798449,0.31537914,0.49117604,0.62469625,0.95281976,0.7015043,0.38265303,0.3096483,0.2937514,0.2893581,2.28439597315436,3.28439597315436
_tsv6kmv5k,/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_johann_johannsson_arrival_sample_2.mp3,"(0.195, -0.262)","(0.0, 0.0)",Arrival_Jóhann_Jóhannsson_Arrival_sample_1.mp3,10.5075503355705,11.2612416107383,-334.55237,219.01318,90.959564,12.128281,3.4422271,19.786888,22.539679,12.900498,5.90884,6.861479,9.628137,8.073831,3.6323946,1156.9125,289.0467,199.46678,51.18124,19.119287,21.768154,24.016544,9.5997095,17.100563,12.773543,16.500174,16.87814,16.18839,383.284138574336,1049.54543533931,17.0405033821393,605.579927884615,0.00458984375,0.9959414,0.93061095,0.77753043,0.666906,0.55201566,0.4492152,0.4154307,0.47440946,0.4839604,0.52144593,0.65498275,0.85043126,0.195,-0.262,arrival_jhann_jhannsson_arrival.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,-0.262,0.195,0.0,0.0,-265.023,200.59062,25.062222,17.94913,19.147396,20.983871,15.520215,5.494772,10.025536,7.2341413,5.038612,4.8437734,2.6013963,91.64259,76.96729,44.76576,35.543407,24.050098,31.993591,20.024675,33.017223,32.679592,23.3791,21.979153,21.756138,38.04596,693.0267078316490,1611.396887525870,20.688536255762100,1008.3479256465500,0.010051858836206900,0.42849424,0.40970993,0.42607942,0.5841406,0.9682474,0.755753,0.36605433,0.26038912,0.24389644,0.28084877,0.3382242,0.39880082,9.5075503355705,10.5075503355705
_r2lvjm6vr,/audioFolder1//film-score-emotion-survey/audioFolder1/a_story_about_letters_alfonso_g_aguilar_klaus_sample_1.mp3,"(0.31, 0.306)","(0, 0)",A_Story_About_Letters_Alfonso_G._Aguilar_Klaus_sample_1.mp3,0.0077624055030917,7.37814743455823,-322.05222,121.533264,-55.50788,59.742115,-24.436079,33.151276,-14.727149,34.69794,5.395031,1.0338227,6.9676747,-17.669472,-1.2580843,913.0467,175.003,113.01125,211.97249,114.10951,52.92597,106.06068,92.025826,61.395706,82.03726,74.742096,90.300835,55.551136,4087.75644536401,3895.69874834541,21.9692250969116,9090.08683068017,0.107287615321997,0.10954972,0.4312737,0.9962796,0.4149387,0.091168486,0.057574186,0.036359344,0.024661455,0.05561903,0.120304465,0.075309806,0.03253149,0.31,0.306,a_story_about_letters_alfonso_g._aguilar_klaus.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,0.306,0.31,0.0,0.0,-413.16995,126.884796,-36.38849,32.55861,-35.791813,12.378811,12.675236,41.54283,8.059343,6.8946724,7.1720257,0.8679807,-7.6183367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3543.6309995676000,3914.5579468512800,13.578342214536900,7195.3125,0.01513671875,0.12996079,0.44649935,1.0,0.6518509,0.17607059,0.09678745,0.09694656,0.092662364,0.20014802,0.54974073,0.3224181,0.15593973,0.0,0.0077624055030917
_r2lvjm6vr,/audioFolder1//film-score-emotion-survey/audioFolder1/a_story_about_letters_alfonso_g_aguilar_klaus_sample_1.mp3,"(0.175, 0.557)","(0.31, 0.306)",A_Story_About_Letters_Alfonso_G._Aguilar_Klaus_sample_1.mp3,7.34079806866446,9.54891184413124,-240.09183,171.99348,-34.36945,48.368202,-16.3606,26.419575,-21.46943,13.975347,-4.0399623,-8.964393,4.9061055,-9.72769,-0.9725078,669.5175,357.80295,81.21565,102.73002,67.56454,73.24291,74.749115,109.43132,48.284184,87.40617,86.00894,39.42363,55.744514,2491.29730188775,3143.74838098969,21.8970952246036,5425.55588942308,0.0589482234074519,0.084191725,0.3158436,0.88088346,0.36688673,0.1273501,0.06933096,0.06039038,0.057452314,0.24305736,0.59286076,0.26866108,0.07357465,0.175,0.557,a_story_about_letters_alfonso_g._aguilar_klaus.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,0.251,-0.135,0.31,0.306,-322.58563,122.39645,-58.26774,50.694843,-29.3262,29.70807,-16.600468,33.570866,5.1254163,4.687723,3.781142,-17.034092,-1.6755098,1312.4141,399.29218,80.8117,145.68472,93.97671,50.518063,121.279175,53.997932,75.209526,40.891827,62.25524,64.34578,40.317566,3988.9797058406900,3731.4963862351900,23.726381414634100,8564.411569148940,0.10174950132978700,0.05981403,0.28978908,1.0,0.24921058,0.05037216,0.045847863,0.031413123,0.02323824,0.05537622,0.13820107,0.0913838,0.031797413,6.34079806866446,7.34079806866446
_r2lvjm6vr,/audioFolder1//film-score-emotion-survey/audioFolder1/a_story_about_letters_alfonso_g_aguilar_klaus_sample_1.mp3,"(-0.13, 0.732)","(0.175, 0.557)",A_Story_About_Letters_Alfonso_G._Aguilar_Klaus_sample_1.mp3,9.54302643979658,12.8769006399095,-189.71866,189.58742,-26.777637,39.88541,-9.68404,24.913628,-8.63745,12.3522005,2.8920991,-7.1657357,9.20117,-5.162528,0.13332535,324.8722,146.22523,49.56064,66.91219,102.3887,51.296764,53.21432,74.07218,58.359013,73.906746,52.684967,73.55577,58.677254,1803.54650193162,2650.06728139433,21.8377895066217,3509.40994408946,0.0389688997603833,0.30662596,0.42508602,0.8150028,0.31800225,0.1729819,0.15200865,0.15605305,0.13628562,0.32128653,0.64614326,0.32527393,0.2170971,-0.13,0.732,a_story_about_letters_alfonso_g._aguilar_klaus.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,0.175,-0.305,0.175,0.557,-224.18332,182.16525,-34.613167,48.362648,-14.820431,29.299877,-21.155813,10.5387335,-4.457145,-10.6254,3.0262659,-7.711803,0.00072074827,326.957,231.69151,59.84632,86.545616,59.551243,87.11776,81.029686,48.510403,32.784195,78.31558,97.02013,24.141237,35.764088,2279.2124233817000,3030.513570467080,22.818136538945300,4968.001994680850,0.052339594414893600,0.08475658,0.30270693,0.9159622,0.36053434,0.13421273,0.076146506,0.06572589,0.06959573,0.2577106,0.5664843,0.27880856,0.09148682,8.54302643979658,9.54302643979658
_r2lvjm6vr,/audioFolder1//film-score-emotion-survey/audioFolder1/a_story_about_letters_alfonso_g_aguilar_klaus_sample_1.mp3,"(-0.34, 0.545)","(-0.13, 0.732)",A_Story_About_Letters_Alfonso_G._Aguilar_Klaus_sample_1.mp3,12.8443510759303,14.991610761624,-154.59554,196.33513,-22.886196,30.77662,-30.154926,10.31004,-23.494848,14.4916,7.8862967,3.9966564,19.75522,4.5047026,1.2818582,314.9721,172.86421,42.934025,57.13484,82.75845,43.586838,87.02688,78.0228,45.271244,53.218063,42.6735,53.591434,72.378944,1803.54330784728,2645.61434537,21.8598268295222,3328.125,0.04052734375,0.3096072,0.22682324,0.39864537,0.1486836,0.19895914,0.5378263,0.25370815,0.3319944,0.27295393,0.6475708,0.21158217,0.117369935,-0.34,0.545,a_story_about_letters_alfonso_g._aguilar_klaus.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,-0.187,-0.21,-0.13,0.732,-177.58795,193.60432,-28.379984,36.783092,-16.559566,22.913733,-8.999084,17.181387,8.364203,-3.6469817,10.627287,-11.558407,-4.1025963,407.63766,114.00948,51.503345,92.6342,135.28027,55.03912,37.56775,83.49051,56.01584,103.81581,72.778465,54.46638,49.23277,1812.6190390989100,2666.915488705110,22.880179986338100,3452.0445478723400,0.04113509807180850,0.5772266,0.41534394,0.66242105,0.2567603,0.1420299,0.13045564,0.1129012,0.096203,0.26745883,0.58584243,0.294392,0.24837837,11.8443510759303,12.8443510759303
_hkwu0v6ct,/audioFolder1//film-score-emotion-survey/audioFolder1/anna_karenina_toolate_dario_marianelli_sample_2.mp3,"(0.0, 0.0)","(0, 0)",Anna_Karenina_Too Late_Dario_Marianelli_sample_1.mp3,3.768,3.968,-184.43022,155.57196,-44.93608,42.605453,-6.8541465,29.191122,-25.589882,19.55381,-0.93013954,1.2677299,17.03612,6.1746287,-7.650694,476.56348,83.09002,52.4021,58.122517,19.970396,145.02286,41.663914,33.514137,32.22908,22.54329,114.89533,37.8535,5.43512,2296.58461738915,2705.46469083562,25.8215129306698,4487.2802734375,0.0565863715277777,0.18708728,0.16727668,0.20774885,0.13562913,0.13783166,0.19707766,0.105371505,0.26592118,0.45629337,0.50637764,0.95731014,0.35575464,0.0,0.0,anna_karenina_toolate_dario_marianelli.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,0.0,0.0,0.0,0.0,-198.5494,159.7116,-43.431618,46.4284,-1.0146323,31.656052,-19.661587,6.3551383,-3.6749215,-3.6902847,-4.683475,-8.20941,-0.8168611,805.69934,70.923965,68.06116,63.240856,287.26874,114.46156,118.37871,44.545578,65.669334,134.1261,81.04625,176.35788,52.997906,2023.9495641203000,2409.702312257330,28.2660496758363,3819.792227909480,0.056573275862069000,0.6601947,0.3631757,0.18786095,0.13387921,0.13742073,0.09504599,0.13387732,0.6925407,0.53513765,0.20192145,0.20346726,0.32419074,2.768,3.768
_hkwu0v6ct,/audioFolder1//film-score-emotion-survey/audioFolder1/anna_karenina_toolate_dario_marianelli_sample_2.mp3,"(0.0, 0.0)","(0.0, 0.0)",Anna_Karenina_Too Late_Dario_Marianelli_sample_1.mp3,3.768,3.968,-184.43022,155.57196,-44.93608,42.605453,-6.8541465,29.191122,-25.589882,19.55381,-0.93013954,1.2677299,17.03612,6.1746287,-7.650694,476.56348,83.09002,52.4021,58.122517,19.970396,145.02286,41.663914,33.514137,32.22908,22.54329,114.89533,37.8535,5.43512,2296.58461738915,2705.46469083562,25.8215129306698,4487.2802734375,0.0565863715277777,0.18708728,0.16727668,0.20774885,0.13562913,0.13783166,0.19707766,0.105371505,0.26592118,0.45629337,0.50637764,0.95731014,0.35575464,0.0,0.0,anna_karenina_toolate_dario_marianelli.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,0.0,0.0,0.0,0.0,-198.5494,159.7116,-43.431618,46.4284,-1.0146323,31.656052,-19.661587,6.3551383,-3.6749215,-3.6902847,-4.683475,-8.20941,-0.8168611,805.69934,70.923965,68.06116,63.240856,287.26874,114.46156,118.37871,44.545578,65.669334,134.1261,81.04625,176.35788,52.997906,2023.9495641203000,2409.702312257330,28.2660496758363,3819.792227909480,0.056573275862069000,0.6601947,0.3631757,0.18786095,0.13387921,0.13742073,0.09504599,0.13387732,0.6925407,0.53513765,0.20192145,0.20346726,0.32419074,2.768,3.768
_hkwu0v6ct,/audioFolder1//film-score-emotion-survey/audioFolder1/anna_karenina_toolate_dario_marianelli_sample_2.mp3,"(0.0, 0.0)","(0.0, 0.0)",Anna_Karenina_Too Late_Dario_Marianelli_sample_1.mp3,3.768,3.968,-184.43022,155.57196,-44.93608,42.605453,-6.8541465,29.191122,-25.589882,19.55381,-0.93013954,1.2677299,17.03612,6.1746287,-7.650694,476.56348,83.09002,52.4021,58.122517,19.970396,145.02286,41.663914,33.514137,32.22908,22.54329,114.89533,37.8535,5.43512,2296.58461738915,2705.46469083562,25.8215129306698,4487.2802734375,0.0565863715277777,0.18708728,0.16727668,0.20774885,0.13562913,0.13783166,0.19707766,0.105371505,0.26592118,0.45629337,0.50637764,0.95731014,0.35575464,0.0,0.0,anna_karenina_toolate_dario_marianelli.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,0.0,0.0,0.0,0.0,-198.5494,159.7116,-43.431618,46.4284,-1.0146323,31.656052,-19.661587,6.3551383,-3.6749215,-3.6902847,-4.683475,-8.20941,-0.8168611,805.69934,70.923965,68.06116,63.240856,287.26874,114.46156,118.37871,44.545578,65.669334,134.1261,81.04625,176.35788,52.997906,2023.9495641203000,2409.702312257330,28.2660496758363,3819.792227909480,0.056573275862069000,0.6601947,0.3631757,0.18786095,0.13387921,0.13742073,0.09504599,0.13387732,0.6925407,0.53513765,0.20192145,0.20346726,0.32419074,2.768,3.768
_hkwu0v6ct,/audioFolder1//film-score-emotion-survey/audioFolder1/anna_karenina_toolate_dario_marianelli_sample_2.mp3,"(0.347, 0.521)","(0.0, 0.0)",Anna_Karenina_Too Late_Dario_Marianelli_sample_1.mp3,3.768,3.968,-184.43022,155.57196,-44.93608,42.605453,-6.8541465,29.191122,-25.589882,19.55381,-0.93013954,1.2677299,17.03612,6.1746287,-7.650694,476.56348,83.09002,52.4021,58.122517,19.970396,145.02286,41.663914,33.514137,32.22908,22.54329,114.89533,37.8535,5.43512,2296.58461738915,2705.46469083562,25.8215129306698,4487.2802734375,0.0565863715277777,0.18708728,0.16727668,0.20774885,0.13562913,0.13783166,0.19707766,0.105371505,0.26592118,0.45629337,0.50637764,0.95731014,0.35575464,0.347,0.521,anna_karenina_toolate_dario_marianelli.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,0.521,0.347,0.0,0.0,-198.5494,159.7116,-43.431618,46.4284,-1.0146323,31.656052,-19.661587,6.3551383,-3.6749215,-3.6902847,-4.683475,-8.20941,-0.8168611,805.69934,70.923965,68.06116,63.240856,287.26874,114.46156,118.37871,44.545578,65.669334,134.1261,81.04625,176.35788,52.997906,2023.9495641203000,2409.702312257330,28.2660496758363,3819.792227909480,0.056573275862069000,0.6601947,0.3631757,0.18786095,0.13387921,0.13742073,0.09504599,0.13387732,0.6925407,0.53513765,0.20192145,0.20346726,0.32419074,2.768,3.768
_hkwu0v6ct,/audioFolder1//film-score-emotion-survey/audioFolder1/anna_karenina_toolate_dario_marianelli_sample_2.mp3,"(-0.563, -0.205)","(0.347, 0.521)",Anna_Karenina_Too Late_Dario_Marianelli_sample_1.mp3,11.0506666666667,11.2506666666667,-138.91228,166.57103,-42.320908,33.496193,-16.811907,15.817095,-19.840792,10.536022,-9.302392,6.385602,-0.00222879,-10.565655,-4.6099315,188.21194,34.280067,147.22818,82.44468,41.622456,71.560524,102.70391,44.541862,29.197823,35.421883,52.912865,15.711162,8.388067,1977.21111474492,2620.58691260102,25.6199825009494,3835.302734375,0.0381130642361111,1.0,0.5782492,0.08089239,0.037613466,0.048348345,0.0809103,0.15003544,0.103390485,0.047512036,0.09658304,0.131855,0.27685842,-0.563,-0.205,anna_karenina_toolate_dario_marianelli.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,-0.726,-0.91,0.347,0.521,-154.41426,163.25014,-39.12647,28.001762,-17.59368,15.844781,-30.41298,-2.5090392,-8.352337,-7.6508627,-1.796224,-7.218851,-5.152376,177.09944,235.22656,147.65569,57.427868,89.4787,103.77519,98.519485,87.10302,98.68265,91.23609,41.24455,30.218174,104.61967,1938.47342068015,2422.281966938580,27.90005713533930,3602.4801320043100,0.04425399604885060,0.27470183,0.16555026,0.16675308,0.0674391,0.10665414,0.29599625,0.62144417,0.3924461,0.26418036,0.5312365,0.1453792,0.112323344,10.0506666666667,11.0506666666667
_hkwu0v6ct,/audioFolder1//film-score-emotion-survey/audioFolder1/anna_karenina_toolate_dario_marianelli_sample_2.mp3,"(-0.893, -0.089)","(-0.563, -0.205)",Anna_Karenina_Too Late_Dario_Marianelli_sample_1.mp3,14.3416167890482,14.5416167890481,-173.72372,185.60626,-39.74901,26.832912,-21.130575,11.10111,-20.618382,-5.030959,3.290027,-6.1070795,-4.386746,1.0452687,6.1351485,550.44995,226.10373,95.355194,130.25653,64.9614,103.284355,21.492804,30.86561,27.23304,22.404455,46.962563,14.438765,19.534584,1782.15299436949,2336.79016124869,22.6947503054868,3135.4736328125,0.0362684461805555,0.07758652,0.18141635,0.84220886,0.49494913,0.050917797,0.09998543,0.14935647,0.24638799,0.10031348,0.15143758,0.62126374,0.28011504,-0.893,-0.089,anna_karenina_toolate_dario_marianelli.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,0.116,-0.33,-0.563,-0.205,-171.97696,179.66603,-48.523056,32.726463,-23.10651,11.526663,-21.31211,3.5970886,-4.7620873,-13.37918,0.8324844,-4.470125,-2.1121805,92.20134,148.01828,81.51544,60.418587,63.414154,52.325268,41.091465,45.909004,36.06678,50.558037,18.943962,34.729603,62.62127,1777.168504750930,2211.6686180129200,26.590832833963700,3266.859172952590,0.04267690373563220,0.09657166,0.20346685,0.5621475,0.3879993,0.0757569,0.09131749,0.2006193,0.4566497,0.20086232,0.16959487,0.62355286,0.35220304,13.3416167890482,14.3416167890482
