Filename,Start_Time,End_Time,Valence,Arousal,Filename_Key,Before Valence,Before Arousal,Audionames,Before_Chords,After_Chords,Chord_Type,Arousal_Category,Valence_Category
/audioFolder8//film-score-emotion-survey/audioFolder8/tenet_red_room_blue_room__ludwig_goransson_sample_1.mp3,0.0999752604166657,0.876488932291666,-0.182,0.194,tenet_red_room_blue_room___ludwig_gransson.mp3,-0.526,0.113,tenetredroomblueroomludwiggoranssonsample1mp3,"['N', 'N']","['N', 'Bm', 'N']",['Minor'],Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tenet_red_room_blue_room__ludwig_goransson_sample_1.mp3,1.04553580729166,4.07219596354166,-0.377,0.349,tenet_red_room_blue_room___ludwig_gransson.mp3,-0.182,0.194,tenetredroomblueroomludwiggoranssonsample1mp3,"['N', 'Bm', 'N']","['N', 'F#7', 'N']",['Major'],Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tenet_red_room_blue_room__ludwig_goransson_sample_1.mp3,4.68725716145833,9.58877083333333,-0.542,0.189,tenet_red_room_blue_room___ludwig_gransson.mp3,-0.377,0.349,tenetredroomblueroomludwiggoranssonsample1mp3,"['N', 'F#', 'N']","['N', 'F#7', 'G7', 'Eb7/G', 'N']","['Major', 'Major', 'Diminished']",Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tenet_red_room_blue_room__ludwig_goransson_sample_1.mp3,9.65073046875002,14.950291015625,-0.567,-0.801,tenet_red_room_blue_room___ludwig_gransson.mp3,-0.542,0.189,tenetredroomblueroomludwiggoranssonsample1mp3,"['N', 'Eb7/G', 'N']","['N', 'F#', 'N']",['None'],Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/swimming_and_skiing_lisa_gerrard_marcello_de_francisci_samsara_sample_1.mp3,9.93515096263806,14.992435299959,0.01,0.368,swimming_and_skiing_lisa_gerrard_marcello_de_francisci_samsara.mp3,0.37,0.544,swimmingandskiinglisagerrardmarcellodefranciscisamsarasample1mp3,"['N', 'A7', 'N']","['N', 'A', 'Fmaj7', 'N']","['Major', 'Major']",Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_2.mp3,7.1156778124196,7.37411340735303,-0.106,-0.193,spotlight_howard_shore.mp3,0.35,-0.159,spotlighthowardshoresample2mp3,"['N', 'C6', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_2.mp3,4.6609653088449,4.98757723578279,-0.361,0.126,spotlight_howard_shore.mp3,-0.106,-0.193,spotlighthowardshoresample2mp3,"['N', 'Cdim', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tape_cul_jeanbenoit_dunckel_summer_of_85_sample_1.mp3,8.74133333333333,8.94133333333333,-0.017,-0.374,tape_cul_jean_benot_dunckel_summer_of_85.mp3,0.0,0.0,tapeculjeanbenoitdunckelsummerof85sample1mp3,"['N', 'Dmaj7', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_do__despair_hangover__ecstasy__raw_sample_1.mp3,8.85981859410431,14.9848185941043,0.0,0.0,the_do___despair_hangover__ecstasy__raw.mp3,0.361,0.017,thedodespairhangoverecstasyrawsample1mp3,"['N', 'Gm7', 'N']","['N', 'Gm7', 'N']",['Minor'],Neutral,Neutral
/audioFolder8//film-score-emotion-survey/audioFolder8/the_do__despair_hangover__ecstasy__raw_sample_1.mp3,2.15636054421769,8.84386054421769,-0.375,0.541,the_do___despair_hangover__ecstasy__raw.mp3,0.0,0.0,thedodespairhangoverecstasyrawsample1mp3,"['N', 'C7', 'N']","['N', 'Em7', 'Gm7', 'N']","['Minor', 'Minor']",Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/summer_montage_madeline_la_la_land_justin_hurwitz_sample_1.mp3,14.8,15.0,0.946,0.955,summer_montage_madeline_la_la_land_justin_hurwitz.mp3,0.397,0.369,summermontagemadelinelalalandjustinhurwitzsample1mp3,"['N', 'Fm7', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_2.mp3,11.7670289468186,14.1069873178734,-0.56,-0.543,spotlight_howard_shore.mp3,-0.678,0.909,spotlighthowardshoresample2mp3,"['N', 'Cdim', 'N']","['N', 'C', 'D/C', 'N']","['Major', 'None']",Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_2.mp3,1.89066666666666,4.1089222745808,-0.19,-0.363,spotlight_howard_shore.mp3,-0.56,-0.543,spotlighthowardshoresample2mp3,"['N', 'C', 'N']","['N', 'Cmaj7', 'N']",['Major'],Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_artist_main_theme__georgevalentin__ludovicbource_sample_2.mp3,2.77671755725191,2.97671755725191,0.17,0.295,the_artist_main_theme___georgevalentin__ludovicbource.mp3,-0.833,0.776,theartistmainthemegeorgevalentinludovicbourcesample2mp3,"['N', 'C#7/E#', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Tape_cul_Jean-Benoit_Dunckel_Summer_Of_85'_sample_1.mp3,8.69407594936709,9.008,-0.185,0.185,tape_cul_jean_benot_dunckel_summer_of_85.mp3,-0.017,-0.374,tapeculjeanbenoitdunckelsummerof85sample1mp3,"['N', 'Dmaj7', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Tape_cul_Jean-Benoit_Dunckel_Summer_Of_85'_sample_1.mp3,1.15945991561181,2.1822447257384,0.175,0.175,tape_cul_jean_benot_dunckel_summer_of_85.mp3,-0.185,0.185,tapeculjeanbenoitdunckelsummerof85sample1mp3,"['N', 'D', 'N']","['N', 'D', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tell_me_a_tale_of_yourself_so_that_i_might_know_thee_the_green_knight_daniel_hart_sample_1.mp3,0.0,3.68884375217624,0.37,0.194,tell_me_a_tale_of_yourself_so_that_i_might_know_thee_the_green_knight_daniel_hart.mp3,0.0,0.0,tellmeataleofyourselfsothatimightknowtheethegreenknightdanielhartsample1mp3,"['N', 'N']","['N', 'A', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tell_me_a_tale_of_yourself_so_that_i_might_know_thee_the_green_knight_daniel_hart_sample_1.mp3,0.0,6.69087200259988,0.185,-0.171,tell_me_a_tale_of_yourself_so_that_i_might_know_thee_the_green_knight_daniel_hart.mp3,0.37,0.194,tellmeataleofyourselfsothatimightknowtheethegreenknightdanielhartsample1mp3,"['N', 'N']","['N', 'A', 'Em', 'N']","['Major', 'Minor']",Negative Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tell_me_a_tale_of_yourself_so_that_i_might_know_thee_the_green_knight_daniel_hart_sample_1.mp3,0.0,12.6036512376487,-0.185,-0.178,tell_me_a_tale_of_yourself_so_that_i_might_know_thee_the_green_knight_daniel_hart.mp3,0.185,-0.171,tellmeataleofyourselfsothatimightknowtheethegreenknightdanielhartsample1mp3,"['N', 'N']","['N', 'A', 'Gaug', 'B7/D#', 'F', 'N']","['Major', 'Augmented', 'None', 'Major']",Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tape_cul_jeanbenoit_dunckel_summer_of_85_sample_1.mp3,4.63,4.83,-0.185,-0.447,tape_cul_jean_benot_dunckel_summer_of_85.mp3,-0.19,-0.363,tapeculjeanbenoitdunckelsummerof85sample1mp3,"['N', 'D', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tape_cul_jeanbenoit_dunckel_summer_of_85_sample_1.mp3,8.5018588663737,8.7018588663737,-0.655,-0.257,tape_cul_jean_benot_dunckel_summer_of_85.mp3,-0.185,-0.447,tapeculjeanbenoitdunckelsummerof85sample1mp3,"['N', 'Dmaj7', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Tazarine_Gustavo_Santaolalla_Babel_sample_1.mp3,0.4294921875,2.2294921875,-0.083,-0.007,tazarine_gustavo_santaolalla_babel.mp3,0.186,-0.096,tazarinegustavosantaolallababelsample1mp3,"['N', 'N']","['N', 'B', 'C#7', 'N']","['Major', 'Major']",Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Tazarine_Gustavo_Santaolalla_Babel_sample_1.mp3,3.8491010310374,5.06160103103741,-0.038,0.093,tazarine_gustavo_santaolalla_babel.mp3,-0.083,-0.007,tazarinegustavosantaolallababelsample1mp3,"['N', 'Bm', 'N']","['N', 'Bm', 'N']",['Minor'],Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Tazarine_Gustavo_Santaolalla_Babel_sample_1.mp3,7.30554660926869,8.6055466092687,-0.213,-0.147,tazarine_gustavo_santaolalla_babel.mp3,-0.038,0.093,tazarinegustavosantaolallababelsample1mp3,"['N', 'Bm', 'N']","['N', 'B', 'C#7', 'N']","['Major', 'Major']",Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Tazarine_Gustavo_Santaolalla_Babel_sample_1.mp3,8.7675930945295,10.4050930945295,0.117,0.093,tazarine_gustavo_santaolalla_babel.mp3,-0.213,-0.147,tazarinegustavosantaolallababelsample1mp3,"['N', 'C#7', 'N']","['N', 'Bm', 'E', 'N']","['Minor', 'Major']",Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Tazarine_Gustavo_Santaolalla_Babel_sample_1.mp3,11.6186928677721,13.4186928677721,0.007,0.263,tazarine_gustavo_santaolalla_babel.mp3,0.117,0.093,tazarinegustavosantaolallababelsample1mp3,"['N', 'Gmaj7', 'N']","['N', 'Bmaj7', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/The_Bee_Gees_-_To_Love_Somebody_Glass_Onion_sample_1.mp3,5.92108843537415,6.48419959488789,0.36,0.214,the_bee_gees___to_love_somebody_glass_onion.mp3,0.946,0.955,thebeegeestolovesomebodyglassonionsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/The_Bee_Gees_-_To_Love_Somebody_Glass_Onion_sample_1.mp3,10.81680733368,14.9691098417969,0.715,0.489,the_bee_gees___to_love_somebody_glass_onion.mp3,0.36,0.214,thebeegeestolovesomebodyglassonionsample1mp3,"['N', 'N']","['N', 'A', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/The_Bee_Gees_-_To_Love_Somebody_Glass_Onion_sample_1.mp3,7.90737185797448,9.20168595986633,0.53,0.369,the_bee_gees___to_love_somebody_glass_onion.mp3,0.715,0.489,thebeegeestolovesomebodyglassonionsample1mp3,"['N', 'A', 'N']","['N', 'A', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_artist_main_theme__georgevalentin__ludovicbource_sample_2.mp3,0.818666666666658,1.01866666666666,0.157,0.544,the_artist_main_theme___georgevalentin__ludovicbource.mp3,0.17,0.295,theartistmainthemegeorgevalentinludovicbourcesample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_artist_main_theme__georgevalentin__ludovicbource_sample_2.mp3,12.9413333333333,13.1413333333333,0.117,0.614,the_artist_main_theme___georgevalentin__ludovicbource.mp3,0.157,0.544,theartistmainthemegeorgevalentinludovicbourcesample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/start_a_war__the_national_warrior_sample_2.mp3,3.54141899126515,3.74141899126515,0.716,0.566,start_a_war___the_national_warrior.mp3,0.0,0.0,startawarthenationalwarriorsample2mp3,"['N', 'C', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/surveillance_sicario_johan_johannsson_sample_1.mp3,14.8,15.0,0.0,0.0,surveillance_sicario_johan_jhannsson.mp3,-0.374,0.377,surveillancesicariojohanjohannssonsample1mp3,"['N', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder8//film-score-emotion-survey/audioFolder8/surveillance_sicario_johan_johannsson_sample_1.mp3,0.0110109060402687,4.34885040897651,-0.765,-0.258,surveillance_sicario_johan_jhannsson.mp3,0.0,0.0,surveillancesicariojohanjohannssonsample1mp3,"['N', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/surveillance_sicario_johan_johannsson_sample_1.mp3,4.3767925430449,14.9976811493788,-0.765,0.212,surveillance_sicario_johan_jhannsson.mp3,-0.765,-0.258,surveillancesicariojohanjohannssonsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Surveillance_Video_-_Johann_Johannsson-Prisoners_sample_2.mp3,10.5295058038507,10.7295058038507,0.66,-0.337,surveillance_video___jhann_jhannsson_prisoners.mp3,-0.765,0.212,surveillancevideojohannjohannssonprisonerssample2mp3,"['N', 'F', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tenet_rainy_night_in_tallinn__ludwig_goransson_sample_2.mp3,3.84866112869198,4.04866112869198,-0.759,-0.539,tenet_rainy_night_in_tallinn___ludwig_gransson.mp3,-0.86,0.84,tenetrainynightintallinnludwiggoranssonsample2mp3,"['N', 'F#/C#', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tenet_rainy_night_in_tallinn__ludwig_goransson_sample_2.mp3,7.94869171940928,8.58104931434599,-0.779,0.706,tenet_rainy_night_in_tallinn___ludwig_gransson.mp3,-0.759,-0.539,tenetrainynightintallinnludwiggoranssonsample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/tenet_rainy_night_in_tallinn__ludwig_goransson_sample_2.mp3,11.7378425632911,11.9378425632911,-0.539,0.551,tenet_rainy_night_in_tallinn___ludwig_gransson.mp3,-0.779,0.706,tenetrainynightintallinnludwiggoranssonsample2mp3,"['N', 'Amaj7', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Start_a_War_-_The_National_Warrior_sample_1.mp3,0.175326309796994,14.8744392675991,0.267,-0.288,start_a_war___the_national_warrior.mp3,-0.655,-0.257,startawarthenationalwarriorsample1mp3,"['N', 'N']","['N', 'C', 'F/C', 'C', 'N']","['Major', 'None', 'Major']",Negative Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_1.mp3,0.0045490506329113,1.49568829113924,-0.376,-0.062,spotlight_howard_shore.mp3,0.267,-0.288,spotlighthowardshoresample1mp3,"['N', 'N']","['N', 'B7', 'N']",['Major'],Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_1.mp3,2.67543512658228,4.82480221518988,-0.581,0.158,spotlight_howard_shore.mp3,-0.376,-0.062,spotlighthowardshoresample1mp3,"['N', 'G/B', 'N']","['N', 'Bm7', 'N']",['Minor'],Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_1.mp3,4.8526503164557,5.50834651898734,-0.771,-0.142,spotlight_howard_shore.mp3,-0.581,0.158,spotlighthowardshoresample1mp3,"['N', 'Bm7', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_1.mp3,5.49821993670886,7.44505537974684,-0.541,-0.052,spotlight_howard_shore.mp3,-0.771,-0.142,spotlighthowardshoresample1mp3,"['N', 'Em', 'N']","['N', 'Bm', 'N']",['Minor'],Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_1.mp3,8.9159414556962,10.5210047468355,-0.121,0.123,spotlight_howard_shore.mp3,-0.541,-0.052,spotlighthowardshoresample1mp3,"['N', 'Bm', 'N']","['N', 'Bm', 'N']",['Minor'],Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_1.mp3,10.637460443038,11.8880933544304,-0.266,-0.047,spotlight_howard_shore.mp3,-0.121,0.123,spotlighthowardshoresample1mp3,"['N', 'Bm', 'N']","['N', 'B', 'N']",['Major'],Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_1.mp3,12.2507937763713,14.9824393459916,-0.471,-0.092,spotlight_howard_shore.mp3,-0.266,-0.047,spotlighthowardshoresample1mp3,"['N', 'B', 'N']","['N', 'Bm7', 'N']",['Minor'],Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/start_a_war__the_national_warrior_sample_2.mp3,4.14933333333333,4.34933333333333,-0.542,-0.144,start_a_war___the_national_warrior.mp3,0.716,0.566,spotlighthowardshoresample2mp3,"['N', 'Cmaj7', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/start_a_war__the_national_warrior_sample_2.mp3,10.1408155576539,11.2106666666667,0.262,0.241,start_a_war___the_national_warrior.mp3,-0.542,-0.144,spotlighthowardshoresample2mp3,"['N', 'C6', 'N']","['N', 'Cdim', 'N']",['Diminished'],Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_hungry_ghost__aaron_cupples_island_of_the_hungry_ghosts_sample_2.mp3,5.18933333333333,5.38933333333333,-0.745,0.542,the_hungry_ghost__aaron_cupples_island_of_the_hungry_ghosts.mp3,0.16,0.292,thehungryghostaaroncupplesislandofthehungryghostssample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_four_seasonssummer_in_g_minor_rv_315_iii_presto_antonio_vivaldi_portrait_of_a_lady_on_fire_sample_1.mp3,9.73795435333897,14.9210481825866,0.907,0.512,the_four_seasons_summer_in_g_minor_rv._315_iii._presto_antonio_vivaldi_portrait_of_a_lady_on_fire.mp3,0.181,0.135,thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3,"['N', 'Cmaj7', 'N']","['N', 'C', 'Caug', 'N']","['Major', 'Augmented']",Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_four_seasonssummer_in_g_minor_rv_315_iii_presto_antonio_vivaldi_portrait_of_a_lady_on_fire_sample_1.mp3,4.22836855452239,6.05136094674556,0.488,0.752,the_four_seasons_summer_in_g_minor_rv._315_iii._presto_antonio_vivaldi_portrait_of_a_lady_on_fire.mp3,0.907,0.512,thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3,"['N', 'Eb6', 'N']","['N', 'Fm', 'N']",['Minor'],Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_four_seasonssummer_in_g_minor_rv_315_iii_presto_antonio_vivaldi_portrait_of_a_lady_on_fire_sample_1.mp3,0.976331360946742,2.64716821639899,0.008,0.552,the_four_seasons_summer_in_g_minor_rv._315_iii._presto_antonio_vivaldi_portrait_of_a_lady_on_fire.mp3,0.488,0.752,thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3,"['N', 'N']","['N', 'Cm', 'N']",['Minor'],Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/surveillance_sicario_johan_johannsson_sample_1.mp3,4.91047514256753,6.08410498541439,-0.555,0.533,surveillance_sicario_johan_jhannsson.mp3,0.66,-0.337,surveillancesicariojohanjohannssonsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/surveillance_sicario_johan_johannsson_sample_1.mp3,7.50077083188251,8.37014183244737,-0.715,0.703,surveillance_sicario_johan_jhannsson.mp3,-0.555,0.533,surveillancesicariojohanjohannssonsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/surveillance_sicario_johan_johannsson_sample_1.mp3,9.48310979053987,10.3524807911047,-0.825,0.823,surveillance_sicario_johan_jhannsson.mp3,-0.715,0.703,surveillancesicariojohanjohannssonsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/surveillance_sicario_johan_johannsson_sample_1.mp3,11.8121169634083,12.600352530622,-0.9,0.908,surveillance_sicario_johan_jhannsson.mp3,-0.825,0.823,surveillancesicariojohanjohannssonsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/surveillance_sicario_johan_johannsson_sample_1.mp3,13.9177708550957,14.7871426294327,-0.98,0.968,surveillance_sicario_johan_jhannsson.mp3,-0.9,0.908,surveillancesicariojohanjohannssonsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/surveillance_sicario_johan_johannsson_sample_1.mp3,0.0137283595255105,3.69243027925438,-0.365,0.368,surveillance_sicario_johan_jhannsson.mp3,-0.98,0.968,surveillancesicariojohanjohannssonsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/The_Batman_Michael_Giacchino_sample_1.mp3,14.0800436941124,14.2800436941124,0.484,-0.151,the_batman_michaelgiacchino.mp3,-0.471,-0.092,thebatmanmichaelgiacchinosample1mp3,"['N', 'Bbm', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_frontal_lobe_of_ki_taek_parasite_jung_jaeil_sample_2.mp3,2.67171573604062,3.03922842639595,0.0,0.0,the_frontal_lobe_of_ki_taek_parasite_jung_jaeil.mp3,0.0,0.0,thefrontallobeofkitaekparasitejungjaeilsample2mp3,"['N', 'Bb6', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder8//film-score-emotion-survey/audioFolder8/the_frontal_lobe_of_ki_taek_parasite_jung_jaeil_sample_2.mp3,10.6763993231811,11.0895972927242,-0.047,-0.127,the_frontal_lobe_of_ki_taek_parasite_jung_jaeil.mp3,0.0,0.0,thefrontallobeofkitaekparasitejungjaeilsample2mp3,"['N', 'G6', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_batman_michaelgiacchino_sample_2.mp3,7.25066666666667,7.45066666666667,0.357,-0.075,the_batman_michaelgiacchino.mp3,0.0,0.0,thebatmanmichaelgiacchinosample2mp3,"['N', 'Bbm', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_batman_michaelgiacchino_sample_2.mp3,2.968,3.168,-0.183,-0.19,the_batman_michaelgiacchino.mp3,0.357,-0.075,thebatmanmichaelgiacchinosample2mp3,"['N', 'Fm7', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spy_meeting_alexandre_desplat_the_shape_of_water_sample_1.mp3,0.398155068244588,1.19115204256926,-0.48,0.059,spy_meeting_alexandre_desplat_the_shape_of_water.mp3,0.0,0.0,spymeetingalexandredesplattheshapeofwatersample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/spy_meeting_alexandre_desplat_the_shape_of_water_sample_1.mp3,10.9450298258763,11.8368596292551,0.29,-0.196,spy_meeting_alexandre_desplat_the_shape_of_water.mp3,-0.48,0.059,spymeetingalexandredesplattheshapeofwatersample1mp3,"['N', 'Aaug', 'N']","['N', 'Fmaj7', 'N']",['Major'],Negative Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Tape_cul_Jean-Benoit_Dunckel_Summer_Of_85'_sample_1.mp3,1.14812770698328,1.34812770698328,-0.373,-0.55,tape_cul_jean_benot_dunckel_summer_of_85.mp3,0.0,0.0,tapeculjeanbenoitdunckelsummerof85sample1mp3,"['N', 'D', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/Tape_cul_Jean-Benoit_Dunckel_Summer_Of_85'_sample_1.mp3,9.06315788455916,9.26315788455916,-0.368,-0.73,tape_cul_jean_benot_dunckel_summer_of_85.mp3,-0.373,-0.55,tapeculjeanbenoitdunckelsummerof85sample1mp3,"['N', 'Dmaj7', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_four_seasonssummer_in_g_minor_rv_315_iii_presto_antonio_vivaldi_portrait_of_a_lady_on_fire_sample_1.mp3,1.56533333333333,5.66533333333335,0.493,0.456,the_four_seasons_summer_in_g_minor_rv._315_iii._presto_antonio_vivaldi_portrait_of_a_lady_on_fire.mp3,0.008,0.552,thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3,"['N', 'N']","['N', 'Eb6', 'Fm', 'N']","['None', 'Minor']",Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_four_seasonssummer_in_g_minor_rv_315_iii_presto_antonio_vivaldi_portrait_of_a_lady_on_fire_sample_1.mp3,7.15733333333333,7.35733333333333,0.498,0.396,the_four_seasons_summer_in_g_minor_rv._315_iii._presto_antonio_vivaldi_portrait_of_a_lady_on_fire.mp3,0.493,0.456,thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3,"['N', 'Fm', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_four_seasonssummer_in_g_minor_rv_315_iii_presto_antonio_vivaldi_portrait_of_a_lady_on_fire_sample_1.mp3,8.15733333333333,8.35733333333333,0.548,0.466,the_four_seasons_summer_in_g_minor_rv._315_iii._presto_antonio_vivaldi_portrait_of_a_lady_on_fire.mp3,0.498,0.396,thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3,"['N', 'C/G', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder8//film-score-emotion-survey/audioFolder8/the_four_seasonssummer_in_g_minor_rv_315_iii_presto_antonio_vivaldi_portrait_of_a_lady_on_fire_sample_1.mp3,9.168,9.368,0.418,0.476,the_four_seasons_summer_in_g_minor_rv._315_iii._presto_antonio_vivaldi_portrait_of_a_lady_on_fire.mp3,0.548,0.466,thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3,"['N', 'G', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
