participant_id,sample_id,emotion_sentence,all_timestamps,all_valence_values,all_arousal_values,emotion_sentence_clean,familiarity_rating,film,composer,song_name,year,soundtrack,director,genre,ISRC
_rx3zg1xlm,/audioFolder7//film-score-emotion-survey/audioFolder7/raw__main_theme_by_jim_williams_sample_1,The different chords have slightly different emotions. The slow bass movement indicates inevitability.Slow chord changes reduce energy.,"[6.10133333333333, 9.62133333333333, 12.5306666666667]","[0.0, 0.0, 0.188]","[0.0, 0.0, -0.558]",different chords slightly different emotions slow bass movement indicates inevitabilityslow chord changes reduce energy,never-heard-this,Raw,Jim Williams,Main Theme,2016,0,Julia Ducournau,Drama Horror,USQ4E1702645
_rx3zg1xlm,/audioFolder9//film-score-emotion-survey/audioFolder9/top_gun_harold_faltermeyer_lady_gaga_hans_zimmer__lorne_balfe__darkstar_sample_1,Feels like an introduction and has a sense of anticipation. The thing coming is good. This might be starting to come at the very end. The emotion is consistent.,[14.4693333333333],[0.373],[0.677],feels like introduction sense anticipation thing coming good starting come end emotion consistent,never-heard-this,Top Gun: Maverick,Harold Faltermeyer / Lady Gaga / Hans Zimmer / Lorne Balfe,Darkstar,2022,0,Joseph Kosinski,Action Drama,USQX91302346
_rx3zg1xlm,beyond_the_black_rainbow_sinoia_caves_arboria_tapes_sample_2,"Tense because of the contradictory streams in the texture. It became more positive when the bass was less evident. Sort of retuened to this at the second marker, but the melody changed the way I felt about this.","[5.33866666666667, 12.1706666666667]","[0.0, 0.077]","[0.0, 0.597]",tense contradictory streams texture positive bass evident sort retuened second marker melody changed way felt,never-heard-this,Beyond the Black Rainbow,Sinoia Caves,Arboria Tapes,2010,0,Panos Cosmatos,Horror Mystery Sci-Fi,US38Y1425304
_s40nqv0su,/audioFolder10//film-score-emotion-survey/audioFolder10/wtf_is_that_michael_abels_nope_sample_2,"this action-based scene and I am expecting some kind of chase to begin
Marker indicates turn of events to the serious, as the low sound of timpani is added to the orchestration",[10.4162436548223],[0.008],[0.483],actionbased scene expecting kind chase begin marker indicates turn events low sound timpani added orchestration,not-sure,Nope,Michael Abels,WTF Is That,2022,0,Jordan Peele,Horror Mystery Sci-Fi,USQ4E2200917
_s40nqv0su,/audioFolder2//film-score-emotion-survey/audioFolder2/bunsen_burner__ex_machinaanthony_william_tombling_cuts_sample_1,"The marker indicate a clearer sound's beginnig.
Not sure what was the mood or feeling in question","[4.04181387478849, 13.5380710659898]","[0.0, -0.083]","[0.0, -0.332]",marker indicate clearer sounds beginnig sure mood feeling question,not-sure,Ex Machina,"Anthony William Tombling, CUTS",Bunsen Burner,2014,1,Alex Garland,Drama Sci-Fi Thriller,USQ4E1501464
_s40nqv0su,/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2,"music of the open, spacious place","[6.40419627749578, 12.4853333333333]","[0.0, 0.393]","[0.0, 0.108]",music open spacious place,not-sure,"Everything, Everything",Ludwig Göransson,First Kisses,2017,0,Stella Meghie,Drama Romance,USQX91701034
_s40nqv0su,/audioFolder4//film-score-emotion-survey/audioFolder4/i_remember_you_christopher_bear_daniel_rossen_past_lives_sample_1,The feeling of being in rain forest while it is raining,"[4.32812182741117, 6.27002368866329, 14.8, 12.243654822335]","[0.0, 0.0, 0.0, 0.627]","[0.0, 0.0, 0.0, 0.158]",feeling rain forest raining,not-sure,Past Lives,"Christopher Bear, Daniel Rossen",I Remember You,2023,0,Celine Song,Drama Sci-Fi Romance,QMB622301636
_s40nqv0su,/audioFolder5//film-score-emotion-survey/audioFolder5/lasvisitas_alberto__iglesias_parallel_mothers_sample_2,clarinet (soloist) proposed a question and no one knew the answer...,[9.0586937394247],[0.337],[0.473],clarinet soloist proposed question knew answer,not-sure,Talk To Me,Cornel Wilczek,Mother,2022,0,"Danny Philippou, Michael Philippou",Drama,ES63I2100003
_s40nqv0su,/audioFolder7//film-score-emotion-survey/audioFolder7/root_of_an_unfocus_borisbermanjohn_cageshutter_island_sample_1,the forte sounds made me listen more to the silent ones,"[14.8, 4.5989847715736]","[0.0, -0.002]","[0.0, 0.048]",forte sounds listen silent ones,never-heard-this,Shutter Island,John Cage/Boris Berman,Root of an Unfocus,2010,1,Martin Scorsese,Mystery Thriller,HKI190020409
_s40nqv0su,/audioFolder8//film-score-emotion-survey/audioFolder8/the_frontal_lobe_of_ki_taek_parasite_jung_jaeil_sample_2,"wondered what caused the low, silent sound
markers indicate familiar sounds","[2.67171573604062, 10.6763993231811]","[0.0, -0.047]","[0.0, -0.127]",wondered caused low silent sound markers indicate familiar sounds,familiar-feeling-not-familiar,Parasite,Jung Jaeil,The Frontal Lobe of Ki Taek  ,2019,0,Bong Joon Ho,Comedy Drama Thriller,KRA491900342
_s40nqv0su,/audioFolder9//film-score-emotion-survey/audioFolder9/the_irishman__sleepwalk__santo__johnny_sample_1,"recognition, which made me happy",[5.18931979695432],[0.397],[0.163],recognition happy,familiar,The Irishman,"Santo & Johnny,  Santo Farina, Ann Farina and Johnny Farina",Sleepwalk,2019,1,Martin Scorsese,Biography Crime Drama,FR9W11818769
_scpesqyax,/audioFolder10//film-score-emotion-survey/audioFolder10/you_are_not_a_cow__gary_gunn_a_thousand_and_one_sample_2,"first marker- i felt peaceful and in tune with the music , second marker - i felt excited as the music was building to see if it was going to lead you somewhere","[3.85066666666667, 10.3573333333333]","[0.73, 0.505]","[-0.607, 0.664]",marker felt peaceful tune music second marker felt excited music building going lead,never-heard-this,A Thousand and One,Gary Gunn,You Are Not A Cow,2023,0,A.V. Rockwell,Crime Drama,USQ4E2204104
_scpesqyax,/audioFolder3//film-score-emotion-survey/audioFolder3/ending_from_bedroom_jim_williams_titane_sample_1,"first marker i enjoyed the singing and it felt quite gospel so was felt serene, then second marker i felt peaceful as it was quiet music ","[7.93302415597057, 14.8]","[0.5, 0.715]","[-0.369, -0.753]",marker enjoyed singing felt quite gospel felt serene second marker felt peaceful quiet music,never-heard-this,Titane,Jim Williams,Ending From Bedroom,2022,0,Julia Ducournau,Drama Horror Sci-Fi,USQX92103071
_scpesqyax,/audioFolder4//film-score-emotion-survey/audioFolder4/itll_all_be_over_the_supreme_jubilees_moonlight_sample_1,"i really liked this ladys voice, it made me happy ",[9.36564670464776],[0.705],[0.277],really liked ladys voice happy,never-heard-this,Moonlight,The Supreme Jubilees,It'll All Be Over,2016,1,Barry Jenkins,Drama,USDEA1412001
_scpesqyax,/audioFolder5//film-score-emotion-survey/audioFolder5/ludovico_einaudi_cold_wind_var2_day_4_the_father_sample_1,"first marker I felt very alert as the instruments felt overwhelming, second marker I was in anticpation as felt like the music was building","[2.95498003798108, 7.91169082263725]","[0.205, 0.085]","[0.836, 0.554]",marker felt alert instruments felt overwhelming second marker anticpation felt like music building,never-heard-this,The Father,Ludovico Einaudi · Federico Mecozzi · Redi Hasa,Cold Wind Var. 2 (Day 4),2020,0,Florian Zeller,Drama Mystery,ITB281800042
_scpesqyax,/audioFolder6//film-score-emotion-survey/audioFolder6/mildred_goes_to_war__carter_burwell_three_billboards_outside_ebbing_missouri_sample_2,"first marker i felt happy as i liked the beat and the string instrument, second marker as the music built I felt quite jolly","[8.52168452006732, 14.5809799914114]","[0.675, 0.7]","[-0.1, 0.105]",marker felt happy liked beat string instrument second marker music built felt quite jolly,never-heard-this,"Three Billboards Outside Ebbing, Missouri",Carter Burwell,Mildred Goes To War,2017,0,Martin McDonagh,Comedy Crime Drama,GB6LT1700515
_scpesqyax,/audioFolder7//film-score-emotion-survey/audioFolder7/skinny_vegetarian_boy_mychael_danna_life_of_pi_sample_2,"first marker i felt a sense of anticpation as i wondered where the music was going, second marker felt a sense of relief but in a very positive way, i felt like i recognised it from a film ending where things come together you feel happy for the characters","[5.824, 12.5816971252072]","[0.18, 0.59]","[0.677, -0.608]",marker felt sense anticpation wondered music going second marker felt sense relief positive way felt like recognised film ending things come feel happy characters,familiar,Life of Pi,Mychael Danna,Skinny Vegetarian Boy,2013,0,Ang Lee,Adventure Drama Fantasy,USSM11206136
_scpesqyax,/audioFolder8//film-score-emotion-survey/audioFolder8/swimming_and_skiing_lisa_gerrard_marcello_de_francisci_samsara_sample_2,"first marker - it felt mischievious and I was inquisitive with where the music was going, it felt like music in a film where a character is filmed from behind walking down a busy street at the beginning of a film, like a James bond film ",[7.16432597645428],[0.37],[0.544],marker felt mischievious inquisitive music going felt like music film character filmed walking busy street beginning film like james bond film,not-sure,Samsara,"Lisa Gerrard, Marcello de Francisci",Swimming and Skiing,2011,0,Ron Fricke,Documentary Music,US3M51215906
_scpesqyax,/audioFolder9//film-score-emotion-survey/audioFolder9/underwater_secrets_patrickdoyle_harry_potter_and_the_goblet_of_fire_sample_1,first marker- this song made me feel very excited as I love harry potter and its the music used when he is under the water with the mer people and its very atmospheric,[8.544],[0.9],[0.896],marker song feel excited love harry potter music used water mer people atmospheric,definitely-familiar,Harry Potter and the Goblet of Fire,Patrick Doyle,Underwater Secrets,2005,0,Mike Newell,Drama Music,USWB10504713
_shlbpalpg,allquietonthewesternfront_remainsvolkerbertelmann_sample_1,"Anticipation, suspense, slight foreboding.","[0.0426577551890229, 2.66210173422602, 5.77066666666667, 10.3839221398304]","[0.545, -0.115, 0.09, -0.215]","[-0.293, 0.191, -0.061, 0.274]",anticipation suspense slight foreboding,familiar-feeling-not-familiar,The Power of the Dog,Jonny Greenwood,West,2021,0,Jane Campion,Action Drama War,GBUM72106709
_ske6mg95q,/audioFolder10//film-score-emotion-survey/audioFolder10/sparkleyournameradwimps_sample_1,"Overall, happy but slightly aggressive. Danceable on account of the 3/4 lilt. First marker intriguing build up, second marker high energy climax, third marker surprising pull back to the piano solo","[0.518847006651885, 8.50110864745011, 11.0953436807095]","[0.381, 0.191, 0.696]","[0.6, 0.755, 0.395]",overall happy slightly aggressive danceable account lilt marker intriguing build second marker high energy climax marker surprising pull piano solo,never-heard-this,Your Name.,Radwimps,Sparkle,2016,1,Makoto Shinkai,Animation Drama Fantasy,FR9W11818769
_ske6mg95q,/audioFolder2//film-score-emotion-survey/audioFolder2/daydream_believer_the_monkees_women_talking_sample_1,Mostly upbeat - definite mood change where the drums enter (marker 2). Slightly wistful at the lowest note in the melody (marker 1),"[11.0062585034014, 5.64244897959183]","[0.001, 0.496]","[-0.16, 0.495]",upbeat definite mood change drums enter marker slightly wistful lowest note melody marker,familiar,The Power of the Dog,Jonny Greenwood,West,2021,0,Jane Campion,Drama,USRH10903995
_ske6mg95q,/audioFolder3//film-score-emotion-survey/audioFolder3/drive_my_car_the_important_thing_is_to_work_eiko_ishibashi_sample_2,"Emotional response is clearly synchronized with the chord changes. The opening chord is positive and upbeat but still mellow, the second chord (first marker) is more sad but with kind of the inverse energy. The final chord (second marker) is back to the same mood of the opening chord.","[5.60088691796009, 11.1219512195122]","[-0.434, 0.491]","[0.485, 0.49]",emotional response clearly synchronized chord changes opening chord positive upbeat mellow second chord marker sad kind inverse energy final chord second marker mood opening chord,familiar,Brokeback Mountain,Gustavo Santaolalla,Opening,2006,0,Ang Lee,Action Drama,JPJ902104850
_ske6mg95q,/audioFolder4//film-score-emotion-survey/audioFolder4/jupiters_claim_michael_abels_nope_sample_2,"First marker, big chord, big energy. Still some tension there. Second marker - strings and banjo, very evocative of westerns etc. Feels homely. Third marker - little aspirational variation in the melody. Fourth marker - back home, more settled","[0.678492239467849, 4.84647409887828, 10.8558758314856, 13.2939710695808]","[0.066, 0.841, 0.671, 0.661]","[0.85, 0.09, 0.575, 0.28]",marker big chord big energy tension second marker strings banjo evocative westerns feels homely marker little aspirational variation melody fourth marker home settled,not-sure,The Power of the Dog,Jonny Greenwood,West,2021,0,Jane Campion,Horror Mystery Sci-Fi,USQ4E2200895
_ske6mg95q,/audioFolder5//film-score-emotion-survey/audioFolder5/ludwig_goransson_tchalla_black_panther_wakanda_forever_sample_2,"Overall mysterious quality. Other worldly. Marker 1 kind of surprising that it pulled back. Marker 2 lull in the energy, more relaxed. Marker 3 surprising big chord - high energy, striving, aspirational, not entirely positive","[3.7616326530612096, 6.81505668934238, 11.1455782312925]","[0.206, 0.631, -0.069]","[0.355, -0.305, 0.88]",overall mysterious quality worldly marker kind surprising pulled marker lull energy relaxed marker surprising big chord high energy striving aspirational entirely positive,not-sure,Black Panther: Wakanda Forever,Ludwig Göransson,T'Challa,2018,0,Ryan Coogler,Action Adventure Sci-Fi,USHR12244875
_ske6mg95q,/audioFolder6//film-score-emotion-survey/audioFolder6/milk__honey_1_arcade_fire_owen_pallett_her_sample_2,"To be honest, no emotional connection with this excerpt. First marker was vaguely interesting/exciting as a change in texture",[13.2505543237251],[0.361],[0.005],honest emotional connection excerpt marker vaguely interestingexciting change texture,never-heard-this,Her,"Arcade Fire, Owen Pallett",Milk & Honey #1,2013,0,Spike Jonze,Drama Sci-Fi Romance,USQX92004872
_ske6mg95q,/audioFolder7//film-score-emotion-survey/audioFolder7/raw__main_theme_by_jim_williams_sample_2,"Optimism ramps up over the course of this. First marker had a sad/wistful suspension. Second, third and fourth markers had unexpected and increasingly optimistic/energetic chords with rising harmony","[5.05117637298822, 11.1580244455506, 12.8932068318828, 14.4900879376141]","[-0.434, 0.216, 0.436, 0.676]","[0.135, 0.235, 0.355, 0.5]",optimism ramps course marker sadwistful suspension second fourth markers unexpected increasingly optimisticenergetic chords rising harmony,never-heard-this,Raw,Jim Williams,Main Theme,2016,0,Julia Ducournau,Drama Horror,USQ4E1702645
_ske6mg95q,/audioFolder8//film-score-emotion-survey/audioFolder8/the_four_seasonssummer_in_g_minor_rv_315_iii_presto_antonio_vivaldi_portrait_of_a_lady_on_fire_sample_1,"Overall rousing and energetic. Slightly aggressive on account of the minor key and strong rhythms. First marker is energetic, second it goes up a notch, third it pulls back in terms of energy and becomes more light","[0.931263858093126, 4.97560975609756, 9.67184035476718]","[-0.434, -0.004, 0.181]","[0.585, 0.575, 0.135]",overall rousing energetic slightly aggressive account minor key strong rhythms marker energetic second goes notch pulls terms energy light,not-sure,Portrait of a Lady on Fire,Antonio Vivaldi,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",2019,1,Céline Sciamma,Drama Music,GBELX1506024
_ske6mg95q,/audioFolder9//film-score-emotion-survey/audioFolder9/the_worst_person_in_the_worldharry_nilsson__i_said_goodbye_to_me_sample_1,"HIgh energy but with sad lyrics, first marker is building to something, second is a suprisingly low energy pause/lull, third section the voices come back in with high enery/sad lyrics","[0.332594235033265, 6.45232815964523, 8.7139689578714]","[-0.239, -0.599, 0.196]","[0.405, 0.195, 0.54]",high energy sad lyrics marker building second suprisingly low energy pauselull section voices come high enerysad lyrics,familiar-feeling-not-familiar,The Worst Person In The World,Harry Nilsson,I Said Goodbye To Me,2021,1,Joachim Trier,"Comedy, Drama, Romance",
_ske6mg95q,allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2,This had an arc of tension. The first marker was kind of worrying and the second was a chord resolution with less tension,"[3.43655328798186, 6.37387755102041]","[-0.759, 0.716]","[0.535, -0.345]",arc tension marker kind worrying second chord resolution tension,never-heard-this,The Power of the Dog,Jonny Greenwood,West,2021,0,Jane Campion,Action Drama War,DKI4A1202001
_tfeqmfp3y,/audioFolder2//film-score-emotion-survey/audioFolder2/brothers_in_arms_mad_max_fury_road_junkie_xl_sample_1,"Overall, there is a feeling of tension in the whole excerpt. By marker 1, the tension is decreased and increased again by marker 2.","[11.8131802175993, 3.61957590022772]","[-0.076, 0.094]","[0.511, 0.451]",overall feeling tension excerpt marker tension decreased increased marker,familiar,Mad Max: Fury Road,Tom Holkenborg - Junkie XL,Brothers In Arms,2015,0,George Miller,Action Adventure Sci-Fi,USNLR1500107
_tfeqmfp3y,/audioFolder3//film-score-emotion-survey/audioFolder3/drive_my_car_eiko_ishibashi_drive_my_car_sample_2,The whole excerpt has a rather relaxed mood; energy is slightly increased around marker 1.,[1.9629090887545],[0.594],[0.107],excerpt relaxed mood energy slightly increased marker,not-sure,Drive my Car,Eiko Ishibashi,Drive My Car,2021,0,Ryûsuke Hamaguchi,Action Drama,JPJ902104880
_tfeqmfp3y,/audioFolder4//film-score-emotion-survey/audioFolder4/into_the_wild_timekeeper_michael_brook_sample_1,"The two markers are in a question-response relationship; I would describe the mood as ""doubt"", ""self-doubt"", or ""introspection"", slightly in the direction of negativity.","[2.50560743322688, 9.36485582938737]","[-0.091, -0.076]","[0.57, 0.25]",markers questionresponse relationship mood doubt selfdoubt introspection slightly direction negativity,familiar-feeling-not-familiar,Into the Wild,Michael Brook,Timekeeper,2007,0,Sean Penn,Adventure Biography Drama,USLS50797704
_tfeqmfp3y,/audioFolder5//film-score-emotion-survey/audioFolder5/ludovico_einaudi_cold_wind_var2_day_4_the_father_sample_1,"I would not necessarily say there is a change in mood around marker 1, it is simply a repetition of a phrase. I would describe the overall mood as ""determination in difficulty"".",[7.50537756524266],[-0.056],[-0.196],necessarily say change mood marker simply repetition phrase overall mood determination difficulty,not-sure,The Father,Ludovico Einaudi · Federico Mecozzi · Redi Hasa,Cold Wind Var. 2 (Day 4),2020,0,Florian Zeller,Drama Mystery,ITB281800042
_tfeqmfp3y,/audioFolder7//film-score-emotion-survey/audioFolder7/skinny_vegetarian_boy_mychael_danna_life_of_pi_sample_2,"Marker 1: a burst of positive energy, followed by a decrease of (positive) tension. Marker 2: fade in of positive energy.","[2.3132345560784, 8.9175304741102]","[0.539, 0.544]","[0.728, 0.363]",marker burst positive energy followed decrease positive tension marker fade positive energy,familiar-feeling-not-familiar,Life of Pi,Mychael Danna,Skinny Vegetarian Boy,2013,0,Ang Lee,Adventure Drama Fantasy,USSM11206136
_tfeqmfp3y,/audioFolder8//film-score-emotion-survey/audioFolder8/spotlight_howard_shore_sample_2,"Overall fatigue, and uncertainty around marker 1; resolution and apathy around marker 2.","[7.1156778124196, 4.6609653088449]","[-0.106, -0.361]","[-0.193, 0.126]",overall fatigue uncertainty marker resolution apathy marker,not-sure,Spotlight,Howard Shore,Spotlight,2015,0,Tom McCarthy,Biography Crime Drama,USSKB1521001
_tl8d0vzsi,/audioFolder10//film-score-emotion-survey/audioFolder10/zara_larsson__invisible_klaus_sample_1,"This song also doesn't envoke much feelings in me. I can see that it has a positive message, but it's kind of lost on me. Feel indifferent to this song also.",[0.0068745390084288],[0.546],[0.009],song doesnt envoke feelings positive message kind lost feel indifferent song,never-heard-this,Klaus,Zara Larsson,Invisible,2019,1,"Sergio Pablos, Carlos Martínez López",Animation Adventure Comedy,FR9W11818769
_tl8d0vzsi,/audioFolder2//film-score-emotion-survey/audioFolder2/django_unchained_luis_bacalov_django_sample_2,"The first marker made me feel relaxed and gave me the feeling of someone slowly strolling through their surroundings - the same feeling I get from watching an opening of an old western film, when the music is used to set the scene.

The second marker had vocals that reaffirmed those feelings of relaxation and definitely felt like the music would be used to set the scene of what's to come - which gave me my biggest sense of wanting to know what comes next.","[0.0067555360325757, 10.6010763869063]","[0.716, 0.916]","[0.569, 0.906]",marker feel relaxed gave feeling slowly strolling surroundings feeling watching opening old western film music used set scene second marker vocals reaffirmed feelings relaxation definitely felt like music used set scene whats come gave biggest sense wanting know comes,never-heard-this,Brokeback Mountain,Gustavo Santaolalla,Opening,2006,0,Ang Lee,Drama Western,USUG11201339
_tl8d0vzsi,/audioFolder4//film-score-emotion-survey/audioFolder4/jim_crow_the_help_thomas_newman_sample_2,"This song made me feel the same emotion all the way through, it just made me feel quite mellow and chilled out - it didn't evoke too much emotions in me.",[0.0183009870038843],[0.546],[-0.361],song feel emotion way just feel quite mellow chilled didnt evoke emotions,never-heard-this,The Help,Thomas Newman,Jim Crow,2011,0,Tate Taylor,Drama,US3M51111407
_tl8d0vzsi,/audioFolder5//film-score-emotion-survey/audioFolder5/love_letters_dario_marianelli_atonement_sample_1,"The first marker felt sad and had the feeling of reminscing about an old memory. Then the build up towards the end felt like all those old memories and feelings attached to those memories, started to bubble up.

The second marker felt melancholic and almost like all those memories were washed over completely with that sadness that was present in the first marker.


","[0.0025346012871105, 6.68282057778691]","[-0.184, -0.554]","[0.192, 0.742]",marker felt sad feeling reminscing old memory build end felt like old memories feelings attached memories started bubble second marker felt melancholic like memories washed completely sadness present marker,never-heard-this,Atonement,Dario Marianelli,Love Letters,2008,0,Joe Wright,Drama Mystery Romance,GBUM70704841
_tl8d0vzsi,/audioFolder6//film-score-emotion-survey/audioFolder6/one_without_aftersun__oliver_coates_sample_2,"The first marker gave the visceral response you get from seeing something/somewhere amazing and the feeling you get from doing something of that nature for the first time.

The second marker was the feeling of anticipation when you take your first steps towards this amazing thing/place and almost gave me the feeling of the deep breath you take before you make your way in there.

The last extract was just the feeling you get from taking it all in.

","[0.0020863244362139, 5.63793942874537, 9.10015276252242]","[0.721, 0.721, 0.731]","[0.376, 0.016, 0.191]",marker gave visceral response seeing somethingsomewhere amazing feeling doing nature time second marker feeling anticipation steps amazing thingplace gave feeling deep breath make way extract just feeling taking,never-heard-this,Aftersun,Oliver Coates,One Without,2022,0,Charlotte Wells,Drama,GBAKW7100100
_tl8d0vzsi,/audioFolder8//film-score-emotion-survey/audioFolder8/the_do__despair_hangover__ecstasy__raw_sample_1,"This song didn't make me feel much, it was just a song that I'd hear perhaps on a night out - that I wouldn't pay too much attention to. Just made me feel very indifferent. ",[0.0],[0.361],[0.017],song didnt make feel just song id hear night wouldnt pay attention just feel indifferent,never-heard-this,Raw,"The Dø,  Olivia Merilahti, Dan Levy","Despair, Hangover & Ecstasy",2016,1,Julia Ducournau,Drama Horror,FR2MH1400015
_tl8d0vzsi,/audioFolder9//film-score-emotion-survey/audioFolder9/walle_definedancing_thomas_newman_sample_1,"The first marker made me feel chilled out, like I was walking through a forest. Feels like if I was having a nice day and I'm feeling stress-free.

Then the second extract I feel like the increase in the pace of the music, makes me feel happy and like the feeling of a forest opening into somewhere a bit more interesting - and the feeling of taking in my new surroundings.","[0.0089076567149172, 7.54735190223293]","[0.371, 0.551]","[0.376, 0.536]",marker feel chilled like walking forest feels like having nice day im feeling stressfree second extract feel like increase pace music makes feel happy like feeling forest opening bit interesting feeling taking new surroundings,never-heard-this,Brokeback Mountain,Gustavo Santaolalla,Opening,2006,0,Ang Lee,Animation Adventure Family,USWD12327211
_tl8d0vzsi,25_years_jonny_greenwood_the_power_of_the_dog_sample_1,"First marker made me feel tense and aprehensive about what was going to come next.

The second marker added onto those feelings and the gradual climb in the energy/cadence validated those feelings from the first marker.

The third marker left me anticipating something big/negative to come after it and made me feel like the music was about to reach its climax.

The last marker was a contradiction to all the feelings that the music had built up and actually calmed my somewhat negative feelings at the music's climax - which was ended up being oddly soothing.","[12.4672716360612, 0.0221579987539921, 3.896187603125671, 10.3782483995838]","[0.181, -0.369, -0.564, -0.734]","[0.359, 0.362, 0.549, 0.717]",marker feel tense aprehensive going come second marker added feelings gradual climb energycadence validated feelings marker marker left anticipating bignegative come feel like music reach climax marker contradiction feelings music built actually calmed somewhat negative feelings musics climax ended oddly soothing,never-heard-this,The Power of the Dog,Jonny Greenwood,West,2021,0,Jane Campion,Drama Western,QZ8BZ2100867
_tsv6kmv5k,/audioFolder3//film-score-emotion-survey/audioFolder3/duke_ellington_and_his_cotton_club_orchestra__jubilee_stomp__the_artist_sample_1,A feeling of nostalgia. The recording is in mono and quite lofi. It sounds 1920-1940's sonically.,[4.10234899328859],[0.27],[0.653],feeling nostalgia recording mono quite lofi sounds s sonically,familiar,The Artist,Duke Ellington,Jubilee Stomp,2011,1,Michel Hazanavicius,Comedy Drama Romance,USSM10021604
_tsv6kmv5k,arrival_johann_johannsson_arrival_sample_2,I had a feeling of anticipation. Like something major was about to change.,"[3.28439597315436, 3.28439597315436, 10.5075503355705]","[0.0, 0.0, 0.195]","[0.0, 0.0, -0.262]",feeling anticipation like major change,familiar-feeling-not-familiar,Spencer,Jonny Greenwood,Arrival,2021,0,Pablo Larraín,Drama Mystery Sci-Fi,DEN961630801
_twp7r8zvn,/audioFolder10//film-score-emotion-survey/audioFolder10/you_are_not_a_cow__gary_gunn_a_thousand_and_one_sample_2,"The track makes me imagine an abstract problematic situation - first, we are in a benign region, then (first marker) the situation starts swallowing us. We seem to find a solution (second marker, hopeful feeling), but then it sinks back into the feeling of defeat (third marker)","[7.87421243142444, 10.2378606745746, 3.94982860945395]","[0.36, -0.74, -0.19]","[0.177, -0.363, -0.183]",track makes imagine abstract problematic situation benign region marker situation starts swallowing solution second marker hopeful feeling sinks feeling defeat marker,familiar-feeling-not-familiar,A Hidden Life,James Newton Howard,Hope,2019,0,Terrence Malick,Crime Drama,USQ4E2204104
_twp7r8zvn,/audioFolder2//film-score-emotion-survey/audioFolder2/detach_hans_zimmer_interstellar_sample_2,"The mood is quite creepy. The marker indicates the creepiness turning into foreboding - it's as if something is creeping up on me, and the marker indicates a change where now my heart is beating noticeably harder.",[9.4011467304255],[-0.92],[0.367],mood quite creepy marker indicates creepiness turning foreboding creeping marker indicates change heart beating noticeably harder,familiar-feeling-not-familiar,Interstellar,Hans Zimmer,Detatch,2014,0,Christopher Nolan,Adventure Drama Sci-Fi,USNLR1400786
_twp7r8zvn,/audioFolder3//film-score-emotion-survey/audioFolder3/hans_zimmer__time__inception_sample_1,"The music has a constant emotion - to give a picture, it's like a dystopian world, and we are gazing at one of the last few remnants of civilization. The successive markers show a change in emotion from a mild sadness (1st) to wistfulness (2nd) to a melancholic resolve","[4.30479816151721, 8.55175530227412, 12.7733574750265]","[-0.005, 0.18, -0.185]","[-0.188, -0.193, -0.363]",music constant emotion picture like dystopian world gazing remnants civilization successive markers change emotion mild sadness st wistfulness nd melancholic resolve,familiar-feeling-not-familiar,Inception,Hans Zimmer,Time,2010,0,Christopher Nolan,Action Adventure Sci-Fi,USHR12346457
_twp7r8zvn,/audioFolder4//film-score-emotion-survey/audioFolder4/jupiters_claim_michael_abels_nope_sample_1,"The track is like classic fantasy town music - first we see the lively townsquare, then (first marker) we are introduced to whom this celebration is for (possibly a returning hero?), and finally (second marker) the hero arrives with a big smile ","[6.29469959841222, 13.6361235249967]","[0.905, 0.725]","[0.907, 0.722]",track like classic fantasy town music lively townsquare marker introduced celebration possibly returning hero finally second marker hero arrives big smile,familiar-feeling-not-familiar,Nope,Michael Abels,Jupiter's Claim,2022,0,Jordan Peele,Horror Mystery Sci-Fi,USQ4E2200895
_twp7r8zvn,/audioFolder5//film-score-emotion-survey/audioFolder5/marco_beltrami_bucksanders__le_mans_66_ford_v_ferrari_sample_2,"The track is of a grand party ending - the trumpets cease, and everything fades into peace. The first marker is for the change in energy. The second marker indicates a 'post-credits' feeling - I imagine a bartender cleaning up with a content feeling before he turns in for the night (this image is inspired by the anime Death Parade)","[4.53866666666667, 10.88]","[0.365, 0.545]","[0.737, -0.363]",track grand party ending trumpets cease fades peace marker change energy second marker indicates postcredits feeling imagine bartender cleaning content feeling turns night image inspired anime death parade,familiar-feeling-not-familiar,Ford v Ferrari,Marco Beltrami/Buck Sanders,Le Mans 66,2019,0,James Mangold,Action Biography Drama,USFM91900471
_twp7r8zvn,/audioFolder6//film-score-emotion-survey/audioFolder6/pawel_mykietyn__thebeginning_eo_sample_1,Another hopeful track - the marker is when that feeling of motivation and strength is most prominent,[8.20946323421311],[0.735],[-0.183],hopeful track marker feeling motivation strength prominent,familiar-feeling-not-familiar,A Hidden Life,James Newton Howard,Hope,2019,0,Terrence Malick,Drama,USQX92204431
